CMTE_ID|CMTE_NM|CMTE_TP|CMTE_DSGN|CMTE_FILING_FREQ|TTL_RECEIPTS|TRANS_FROM_AFF|INDV_CONTRIB|OTHER_POL_CMTE_CONTRIB|CAND_CONTRIB|CAND_LOAN|TTL_LOANS_RECEIVED|TTL_DISB|TRANF_TO_AFF|INDV_REFUNDS|OTHER_POL_CMTE_REFUNDS|CAND_LOAN_REPAY|LOAN_REPAY|COH_BOP|COH_COP|DEBTS_OWED_BY|NONFED_TRANS_RECEIVED|CONTRIB_TO_OTHER_CMTE|IND_EXP|PTY_COORD_EXP|NONFED_SHARE_EXP|CVG_END_DT
C00010124|ASSOCIATED EQUIPMENT DISTRIBUTORS POLITICAL ACTION COMMITTEE|Q|B|M|125000|0|125000|0|0|0|0|101684.1|0|0|0|0|0|60190.74|83506.64|0|0|98000|0|0|0|09/30/2019
C00010322|AMERICAN POSTAL WORKERS UNION COMMITTEE ON POLITICAL ACTION|W|U|Q|633182.35|0|633182.35|0|0|0|0|420541.88|0|26|0|0|0|1061256.39|1273896.86|0|0|368500|0|0|0|09/30/2019
C00010363|CONSERVATIVE LEADERSHIP POLITICAL ACTION COMMITTEE|Q|U|Q|10000|0|10000|0|0|0|0|19791.24|0|0|0|0|0|27537.66|17746.42|742.5|0|2500|0|0|0|06/30/2019
C00010421|ASSOCIATED BUILDERS AND CONTRACTORS, INC. POLITICAL ACTION COMMITTEE (ABC PAC)|Q|B|Q|520201.02|0|519951.02|0|0|0|0|203678.25|0|5225|0|0|0|133674.72|450197.49|0|0|205500|0|0|0|06/30/2019
C00010439|IDAHO STATE DEMOCRATIC PARTY|Y|U|M|447206.98|128441.96|231051.26|5895.32|0|0|0|422612.73|0|0|0|0|0|5650.68|30244.93|0|79664.8|0|0|0|157977.51|09/30/2019
C00010470|UNION PACIFIC CORP. FUND FOR EFFECTIVE GOVERNMENT|Q|B|M|961096.94|0|961096.94|0|0|0|0|784340.12|0|2340.12|0|0|0|469933.57|646690.39|0|0|582500|0|0|0|09/30/2019
C00010520|MEREDITH CORPORATION EMPLOYEES FUND FOR BETTER GOVERNMENT|Q|B|Q|12634|0|12634|0|0|0|0|1500|0|0|0|0|0|53678.72|64812.72|0|0|1500|0|0|0|06/30/2019
C00010561|KANSAS ACTION COMMITTEE FOR RURAL ELECTRIFICATION|Q|U|Q|8698.76|8698.76|0|0|0|0|0|100|0|0|0|0|0|131740.04|140338.8|0|0|100|0|0|0|06/30/2019
C00010603|DNC SERVICES CORP./DEM. NAT'L COMMITTEE|Y|U|M|66523736.67|4506471.11|46346591.5|436042.04|0|0|0|66428039.29|6252387.3|386020.21|0|0|0|8550790.77|8646488.15|7230598.73|0|0|0|0|0|09/30/2019
C00010793|THE LOOSE GROUP|Q|U|Q|43002.75|0|43000|0|0|0|0|6077.72|0|0|0|0|0|4296.36|41221.39|0|0|0|0|0|0|06/30/2019
C00010868|AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC)|Q|B|M|733173.46|0|698679.36|34494.1|0|0|0|408176.24|0|3419.99|0|0|0|547893.42|872890.64|0|0|389000|0|0|0|09/30/2019
C00010876|TEAMSTERS UNION LOCAL #115 POLITICAL ACTION FUND (AKA DRIVE-LOCAL NO. 115)|Q|U|Q|60464.62|0|57735.02|0|0|0|0|27880.73|10000|0|0|0|0|411247.17|443831.06|0|0|0|0|0|0|06/30/2019
C00010983|JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE|Q|B|Q|308313.92|0|308303.65|0|0|0|0|419150|0|200|0|0|0|264643.43|153807.35|0|0|312000|0|0|0|06/30/2019
C00011114|AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E|Q|B|M|7289601.94|603593.27|6570133.69|0|0|0|0|3303242.05|221690.83|7067.74|0|0|1399999.98|1564570.13|5550930.02|1100000.02|0|1083500|0|0|0|09/30/2019
C00011197|KENTUCKY STATE DEMOCRATIC CENTRAL EXECUTIVE COMMITTEE|Y|U|M|2330210.85|179061.88|1848368.96|70734.4|0|0|0|2134106.97|77000|0|0|0|0|123571|315937.51|0|108439.37|0|0|0|312579.66|09/30/2019
C00011239|ROCHESTER REGIONAL JOIN BOARD UNITE HERE POLITICAL EDUCATION COMMITTEE|Q|U|T|1606|0|1606|0|0|0|0|0|0|0|0|0|0|26203.47|27809.47|0|0|0|0|0|0|09/30/2019
C00011262|BROTHERHOOD OF RAILROAD SIGNALMEN POLITICAL ACTION COMMITTEE|Q|B|M|116014.37|0|116014.37|0|0|0|0|85227.51|0|0|0|0|0|55580.57|86367.43|0|0|71250|0|0|0|09/30/2019
C00011338|SAILORS' POLITICAL FUND (FKA) SAILORS' UNION OF THE PACIFIC POLITICAL FUND, DON, DON|Q|U|Q|7981.34|0|7981.34|0|0|0|0|7050|0|0|0|0|0|16315|17246.34|0|0|4000|0|0|0|06/30/2019
C00011544|OHIO DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE|Q|U|Q|82360.5|0|80360.5|2000|0|0|0|167831.47|6502|0|0|0|0|724504.73|639033.76|0|0|0|0|0|0|06/30/2019
C00011627|MINNESOTA BANKERS POLITICAL ACTION COMMITTEE|Q|U|Q|20508|0|15508|5000|0|0|0|7.41|0|0|0|0|0|8379.33|28879.92|0|0|0|0|0|0|06/30/2019
C00011643|IMPERIAL COUNTY REPUBLICAN PARTY (FED)|Y|U|M|9852.18|0|9852.18|0|0|0|0|1851.2|0|0|0|0|0|4005.51|12006.49|0|0|0|0|0|684|09/30/2019
C00011767|PAC INTERNATIONAL UNION SECURITY POLICE FIRE PROFESSIONALS OF AMERICA (SPFPA)|N|U|Q|1420|0|1420|0|0|0|0|0|0|0|0|0|0|37512.24|38932.24|0|0|0|0|0|0|09/30/2019
C00012211|NORTH CAROLINA DENTAL SOCIETY PAC|Q|U|Q|33785|0|33785|0|0|0|0|32558|32558|0|0|0|0|7965.07|9192.07|0|0|0|0|0|0|06/30/2019
C00012245|UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC)|Q|B|M|1024493.19|0|1019474.35|0|0|0|0|966966.76|0|2466.76|0|0|0|737068.06|794594.49|0|0|964500|0|0|0|09/30/2019
C00012310|BLACK & VEATCH POLITICAL ACTION COMMITTEE (BLACK & VEATCH PAC)|Q|B|Q|0|0|0|0|0|0|0|1000|0|0|0|0|0|10002.03|9002.03|0|0|1000|0|0|0|06/30/2019
C00012328|FLORIDA SUGAR CANE LEAGUE PAC|Q|B|M|121460|0|111460|10000|0|0|0|153500|0|0|0|0|0|73735.06|41695.06|0|0|153500|0|0|0|09/30/2019
C00012401|CALIFORNIA LEAGUE OF CONSERVATION VOTERS|Q|U|Q|7445.5|0|7445.5|0|0|0|0|9445.5|0|0|0|0|0|3343.15|1343.15|0|0|7000|0|0|0|06/30/2019
C00012468|THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT|Q|B|M|222256.47|0|222256.47|0|0|0|0|224770|0|0|0|0|0|48572.35|46058.82|0|0|220500|0|0|0|09/30/2019
C00012476|UA UNION PLUMBERS & PIPEFITTERS VOTE! PAC (UNITED ASSOCIATION OF JOURNEYMEN AND APPRENTICES OF THE PLUMBING & PIPEFITTING INDUSTRY OF THE UNITED STATES AND CANADA)|Q|B|M|3377245.96|1093832.52|2273978.01|0|0|0|0|1164101|0|0|0|0|0|6336361.49|8549506.45|0|0|636500|0|0|0|09/30/2019
C00012484|FLORIDA BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE|Q|B|M|63175|0|63175|0|0|0|0|0|0|0|0|0|0|3423.27|66598.27|0|0|0|0|0|0|09/30/2019
C00012880|AMERICAN PHYSICAL THERAPY ASSOCIATION PHYSICAL THERAPY POLITICAL ACTION COMMITTEE (PT-PAC)|Q|B|M|405289.19|0|404216.63|0|0|0|0|297592.12|0|0|0|0|0|509528.14|617225.21|0|0|297250|0|0|0|09/30/2019
C00012914|AMERICAN LAND TITLE ASSOCIATION TITLE INDUSTRY PAC (TIPAC)|Q|B|M|474351.02|0|470337.06|0|0|0|0|327849.6|0|1000|0|0|0|495298.67|641800.09|0|0|317000|0|0|0|09/30/2019
C00013342|UNITED MINE WORKERS OF AMERICA - COAL MINERS POLITICAL ACTION COMMITTEE|Q|U|M|329889.48|0|328889.48|0|0|0|0|420130.96|0|0|0|0|0|317170.73|226929.25|0|0|316850|0|0|0|09/30/2019
C00013748|NORTH DAKOTA DEMOCRATIC-NONPARTISAN LEAGUE PARTY|Y|U|M|345860.12|113446.79|128599.11|18363.67|0|0|0|423155.61|0|835|0|0|0|278711.54|201416.05|1632|68098.18|0|0|0|253809.99|09/30/2019
C00013961|SHEET METAL & AIR CONDITIONING CONTRACTORS' NATIONAL ASSOC., INC. POLITICAL ACTION COMMITTEE|Q|U|Q|54165|0|54165|0|0|0|0|248000|0|0|0|0|0|304268.75|110433.75|0|0|248000|0|0|0|06/30/2019
C00014019|COMMITTEE ORGANIZED FOR THE TRADING OF COTTON PAC OF THE AMERICAN COTTON SHIPPERS ASSOCIAT|Q|U|Q|12750|0|12750|0|0|0|0|7080|0|0|0|0|0|40660.13|46330.13|0|0|6500|0|0|0|06/30/2019
C00014092|SAN BERNARDINO COUNTY REPUBLICAN CENTRAL COMMITTEE-FEDERAL|Y|U|M|16510|0|15510|0|0|0|0|23200.99|0|0|0|0|0|8893.24|2202.25|0|1000|3000|0|0|6025.8|09/30/2019
C00014498|REPUBLICAN PARTY OF IOWA|Y|U|M|871245.25|164749.6|455039.41|64786|0|0|0|751855.78|2427.2|79.81|0|0|0|110541.91|229931.38|0|186284.72|0|0|0|295964.03|09/30/2019
C00014555|FOOD MARKETING INSTITUTE POLITICAL ACTION COMMITTEE FOODPAC|Q|B|M|95076.11|0|82076.11|11000|0|0|0|124795.71|0|0|0|0|0|159469.25|129749.65|0|0|124282.72|0|0|0|09/30/2019
C00014878|GENERAL AVIATION MANUFACTURERS ASSOCIATION POLITICAL ACTION COMMITTEE|Q|U|Q|52969.8|0|47959.94|5000|0|0|0|33780|0|0|0|0|0|188961.62|208151.42|0|0|33500|0|0|0|06/30/2019
C00015552|BEEF-PAC (BEEF POLITICAL ACTION COMMITTEE OF TEXAS CATTLE FEEDERS ASSOCIATION)|Q|B|Q|58751.04|0|58751.04|0|0|0|0|34424.53|0|0|0|0|0|58299.26|82625.77|0|0|34400|0|0|0|06/30/2019
C00015594|LOUISVILLE & JEFFERSON COUNTY REPUBLICAN EXECUTIVE COMMITTEE|Y|U|M|107193.45|1700|80646.45|1450|0|0|0|99661.7|0|0|0|0|1000|2064.83|9596.58|10533.05|19550|0|0|0|28829.39|09/30/2019
C00015933|PINNACLE WEST CAPITAL CORPORATION PAC|Q|B|Q|285385.09|0|285378.99|0|0|0|0|286051.44|0|0|0|0|0|88955.26|88288.91|0|0|271500|0|0|0|06/30/2019
C00016386|AMERICAN BAKERS ASSOCIATION AMERICAN BAKERS POLITICAL ACTION COMMITTEE|Q|B|Q|163150|0|158150|5000|0|0|0|36979.65|0|0|0|0|0|144325.98|270496.33|0|0|34500|0|0|0|06/30/2019
C00016444|KENTUCKY MEDICAL ASSOCIATION PAC (KENTUCKY PHYSICIANS PAC FEDERAL-KPPAC FEDERAL)|Q|U|Q|24793.6|0|24791|0|0|0|0|18790.55|0|0|0|0|0|27914.93|33917.98|0|0|0|0|0|0|06/30/2019
C00016683|PFIZER INC. PAC|Q|B|M|1194946.08|0|1194632.05|0|0|0|0|951840.18|0|0|0|0|0|457733.56|700839.46|0|0|673886.11|0|0|0|09/30/2019
C00016899|OHIO DEMOCRATIC PARTY|Y|U|M|2147565.47|274867.89|654278.14|77700|0|0|0|2144242.92|0|24359.35|0|0|32873.36|69650.04|72972.59|230606.56|1046710.05|0|0|0|1294407.05|09/30/2019
C00017194|INTERNATIONAL UNION OF OPERATING ENGINEERS LO 825 POLITICAL ACTION AND EDUCATION COMMITTEE|Q|U|Q|9080.82|0|9080.82|0|0|0|0|40450|0|0|0|0|0|236498.18|205129|0|0|40000|0|0|0|06/30/2019
C00017244|MARINE FIREMAN'S UNION POLITICAL ACTION FUND|Q|U|Q|3125|0|3125|0|0|0|0|1500|0|0|0|0|0|73438.16|75063.16|0|0|1000|0|0|0|06/30/2019
C00017525|AMERICAN NURSES ASSOCIATION PAC|Q|B|M|215839.79|0|207514.79|0|0|0|0|187075|0|5325|0|0|0|155147.25|183912.04|0|0|181750|0|0|0|09/30/2019
C00017558|BIPARTISAN POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION BIPAC/BNYMC|Q|B|Q|80330.88|0|80330.88|0|0|0|0|129300|0|0|0|0|0|142123.19|93154.07|0|0|120000|0|0|0|06/30/2019
C00017681|ALEXANDER AND BALDWIN INC FEDPAC|Q|U|Q|3869.8|0|3869.8|0|0|0|0|1000|0|0|0|0|0|43616.66|46486.46|0|0|1000|0|0|0|06/30/2019
C00018028|PRINTING INDUSTRIES OF AMERICA|Q|B|M|47935.07|0|47929.06|0|0|0|0|25000|0|0|0|0|0|37047.51|59982.58|0|0|25000|0|0|0|09/30/2019
C00018036|U.S. BANCORP POLITICAL PARTICIPATION PROGRAM|Q|B|M|143085.1|0|143085.1|0|0|0|0|244267|0|0|0|0|0|146096.51|44914.61|0|0|161500|0|0|0|09/30/2019
C00018135|DEMOCRATIC CANDIDATE FUND|Q|U|Q|500|0|500|0|0|0|0|45|0|0|0|0|0|2796|3251.83|0|0|0|0|0|0|06/30/2019
C00018929|NORTH DAKOTA REPUBLICAN PARTY|Y|U|M|315342.71|0|116822.55|5000|0|0|0|390369.07|0|20|0|0|0|172176.91|97150.55|0|190000|0|0|0|201990.99|09/30/2019
C00018945|DORSEY NATIONAL FUND|Q|U|Q|10500|0|10000|0|0|0|0|7590|0|0|0|0|0|5000|7910|0|0|7500|0|0|0|06/30/2019
C00019083|CALIFORNIA CANNING PEACH ASSOCIATION POLITICAL ACTION COMMITTEE (AKA PEACH-PAC)|Q|U|Q|.86|0|0|0|0|0|0|10697.13|0|0|0|0|0|19602.84|8906.57|0|0|10697.13|0|0|0|06/30/2019
C00019331|DEMOCRATIC PARTY OF WISCONSIN|Y|U|M|2236334.39|354340.06|1071928.97|141163.1|0|0|0|1908641.24|0|21303.34|7500|0|0|311808.17|639561.27|1938.36|460008.05|0|0|0|924610.27|09/30/2019
C00019380|KANSAS DEMOCRATIC PARTY|Y|U|M|594974.72|157571.42|258517.71|45327.26|0|0|0|592701.66|0|8040|0|0|0|43718.2|45991.26|0|101330.32|0|0|3750|233218.71|09/30/2019
C00019653|EDISON INTERNATIONAL PAC|Q|B|M|173949.45|0|173949.45|0|0|0|0|211000|0|0|0|0|0|128885.45|91834.9|0|0|211000|0|0|0|09/30/2019
C00020453|CASS COUNTY REPUBLICAN CENTRAL COMMITTEE|Y|U|Q|4869.77|0|4222|0|0|0|0|13014.5|0|0|0|0|0|25337.36|17192.63|0|0|0|0|0|0|06/30/2019
C00020818|REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO|Y|U|M|393181.44|27080|184111.03|0|0|0|0|312719.67|0|2315.08|0|0|0|12043.5|92505.27|0|181990|0|0|0|184339.42|10/31/2019
C00021121|VOICE OF TEACHERS FOR EDUC/CMTE ON POL EDUC OF NY STATE UNTD TEACHERS (VOTE/COPE) OF NYSUT|Q|U|Q|4932783.28|0|4928265.04|0|0|0|0|3681864.67|2315000|0|0|0|0|1459071.31|2709989.92|12642|0|0|0|0|0|09/30/2019
C00021295|BRACEPAC|Q|B|M|50000|0|50000|0|0|0|0|76324.69|0|0|0|0|0|30302.14|3977.45|0|0|74788.43|0|0|0|09/30/2019
C00021972|PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA BETTER GOVERNMENT COMMITTEE|Q|B|Q|105514.8|0|85514.8|15000|0|0|0|102722.7|0|0|0|0|0|167700.22|170492.32|0|0|102500|0|0|0|06/30/2019
C00022343|INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)|Q|B|M|700527.18|0|695527.18|2500|0|0|0|796858.71|0|1292|0|0|0|328916.25|232584.72|0|0|776000|0|0|0|09/30/2019
C00022368|NATIONAL ASSOCIATION OF CHAIN DRUG STORES, INC. POLITICAL ACTION COMMITTEE|Q|B|Q|94711.31|0|75779.94|17000|0|0|0|92318.03|0|0|0|0|0|251551.13|253944.41|0|0|86500|0|0|0|06/30/2019
C00022756|DARIGOLD POLITICAL ACTION COMMITTEE FKA NORTH PACIFIC DAIRY|Q|U|Q|1408|0|1408|0|0|0|0|4500|0|0|0|0|0|10206|7114.44|0|0|4500|0|0|0|06/30/2019
C00022988|AMERICAN HORTICULTURE INDUSTRY ASSOCIATION - POLITICAL ACTION COMMITTEE (AMERICANHORT PAC)|Q|U|Q|25250|0|25250|0|0|0|0|8535.55|0|0|0|0|0|5464.72|22179.17|0|0|8000|0|0|0|09/30/2019
C00023028|NATIONAL COTTON COUNCIL OF AMERICA COMMITTEE FOR THE ADVANCEMENT OF COTTON|Q|U|Q|247527.88|0|235929.37|11000|0|0|0|295884.32|0|0|0|0|0|227827.61|179471.17|0|0|295000|0|0|0|06/30/2019
C00023580|NATIONAL ASSOCIATION OF LETTER CARRIERS OF U.S.A. POLITICAL FUND (LETTER CARRIER POLITICAL FUND)|Q|B|M|2603332.5|0|2596332.5|0|0|0|0|2131877.67|0|520|0|0|0|3774579.87|4246034.7|0|0|1812250|0|0|0|09/30/2019
C00023754|POLITICAL ACTION COUNCIL OF EDUCATORS(UNITED TEACHERS-LOS ANGELES)|Q|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|30062.63|30062.63|0|0|0|0|0|0|06/30/2019
C00023838|CONNECTICUT REPUBLICAN PARTY|Y|U|M|473963.99|6500|292414.04|13355|0|0|0|405990.13|0|5197.5|0|0|0|90744.66|158718.52|0|160882.91|0|0|0|210724.15|09/30/2019
C00024281|NORTH AMERICAN MEAT INSTITUTE POLITICAL ACTION COMMITTEE|Q|B|Q|44838.05|0|38695.7|5000|0|0|0|45500|0|0|0|0|0|87704.94|87042.99|0|0|45500|0|0|0|06/30/2019
C00024349|ALASKA AIR GROUP INC. POLITICAL ACTION COMMITTEE|Q|B|M|85162|0|85162|0|0|0|0|79992|0|792|0|0|0|68437.27|73607.27|0|0|79200|0|0|0|09/30/2019
C00024372|DEMOCRATIC PARTY OF ARKANSAS|Y|U|M|574358.52|131992.74|183370.61|1650|0|0|0|567626.3|0|655|0|0|3223.45|1715|8447.22|89444.3|187289.96|0|0|0|280066.41|09/30/2019
C00024422|SUPPORTERS OF ENGINEERS LOCAL 3 ENDORSED CANDIDATES|Q|U|Q|36828|0|36828|0|0|0|0|23552.67|0|0|0|0|0|69427.44|82702.77|0|0|2000|0|0|0|06/30/2019
C00024521|AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC)|Q|B|M|2614594.5|0|2599755.1|0|0|0|0|2948115.75|0|13543.15|0|0|1125000|515803.34|182282.09|375000|0|1222500|0|0|0|09/30/2019
C00024679|VERMONT DEMOCRATIC PARTY|Y|U|M|282042.83|97242.95|91339.55|5227.45|0|0|0|315070.21|0|625|0|0|0|77240.94|44213.56|1256.26|63500|0|0|0|172617.35|09/30/2019
C00024752|MATSON, INC. FEDERAL ELECTION COMMITTEE|Q|U|M|125256.07|0|125256.07|0|0|0|0|25499.19|0|0|0|0|0|254569.27|354326.15|0|0|23180|0|0|0|09/30/2019
C00024869|GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC)|Q|B|M|636598.72|0|633807.33|0|0|0|0|757815.77|0|450|0|0|0|232549.2|111332.15|0|0|703500|0|0|0|09/30/2019
C00024935|NORTHERN TRUST CORPORATION POLITICAL ACTION COMMITTEE (NORTHERN TRUST PAC)|Q|B|Q|12846|0|12846|0|0|0|0|9500|0|0|0|0|0|7293.3|10639.3|0|0|0|0|0|0|09/30/2019
C00024968|AMERICAN OPTOMETRIC ASSOCIATION POLITICAL ACTION COMMITTEE|Q|B|M|869496.54|0|865314.1|0|0|0|0|585496.18|0|4040.94|0|0|0|378435.64|662436|0|0|539500|0|0|0|09/30/2019
C00025254|MINNESOTA DEMOCRATIC-FARMER-LABOR PARTY|Y|U|M|3256218.59|496105.23|1587430.44|151784.35|0|0|0|3059668.52|101000|13660|5600|0|0|201568.38|398118.45|65510.41|871152.39|5000|0|0|938083.44|09/30/2019
C00025395|PUBLIC SERVICE COMPANY OF NEW MEXICO RESPONSIBLE CITIZENS GROUP|Q|B|Q|17121.59|0|17121.59|0|0|0|0|10600|0|0|0|0|0|34161.02|40682.61|0|0|10600|0|0|0|06/30/2019
C00025536|TRW AUTOMOTIVE INC. GOOD GOVERNMENT FUND (TRW GOOD GOVERNMENT FUND)|Q|U|Q|4065.42|0|4065.42|0|0|0|0|1363.72|0|0|0|0|0|47681|50382.7|0|0|0|0|0|0|06/30/2019
C00025668|BANK OF HAWAII CORPORATION SPECIAL POLITICAL EDUCATION COMMITTEE|Q|U|Q|4595.2|0|4595.2|0|0|0|0|4700|0|0|0|0|0|11976.75|11871.95|0|0|4700|0|0|0|06/30/2019
C00027342|INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE|Q|U|M|3811112.73|0|3787455.47|0|0|0|0|3174578.52|0|0|0|0|0|781996.93|1418531.14|0|0|1247000|0|0|0|09/30/2019
C00027359|INT'L ASSOCIATION OF BRIDGE, STRUCTURAL, ORNAMENTAL AND REINFORCING IRON WORKERS (IPAL)|Q|B|M|1369513.33|0|1359932.74|0|0|0|0|574584.95|0|0|0|0|0|651953.5|1446881.88|0|0|271000|0|0|0|09/30/2019
C00027466|NRSC|Y|U|M|47726784.85|5002694.36|30914138.05|4658038.17|0|0|0|42155466.21|0|856907.84|0|0|17000000|7497935.78|13069254.42|0|0|223000|0|2176.25|0|09/30/2019
C00027532|AMERICAN MARITIME OFFICERS VOLUNTARY POLITICAL ACTION FUND|Q|B|M|375173.42|50000|307673.42|0|0|0|0|433690|0|100|0|0|0|118390.92|59874.34|0|0|433500|0|0|0|09/30/2019
C00028415|WYOMING MEDICAL POLITICAL ACTION COMMITTEE|Q|U|Q|1850|0|1850|0|0|0|0|0|0|0|0|0|0|3210.8|5060.8|0|0|0|0|0|0|06/30/2019
C00028787|NATIONAL CATTLEMEN'S BEEF ASSOCIATION POLITICAL ACTION COMMITTEE (NCBA-PAC)|Q|B|M|472526.22|0|462526.22|10000|0|0|0|127500|0|0|0|0|0|396733.37|741759.59|0|0|127500|0|0|0|10/31/2019
C00028860|AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION|Q|B|Q|5029277.02|800000|4229277.02|0|0|0|0|1576200|0|0|0|0|0|3287429.9|6740506.92|0|0|1243000|0|0|0|09/30/2019
C00029348|AMERICAN FOREST & PAPER ASSOCIATION POLITICAL ACTION COMMITTEE|Q|B|M|165126.13|0|140126.13|25000|0|0|0|166404.34|0|0|0|0|0|67931.52|66653.31|0|0|165000|0|0|0|09/30/2019
C00029447|INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC|Q|B|M|2581872.82|0|2580208.38|0|0|0|0|1555390.08|0|1650.01|0|0|0|1296881.3|2323364.04|0|0|681500|19001.71|0|0|09/30/2019
C00029504|ENGINEERS POLITICAL EDUCATION COMMITTEE (EPEC)/INTERNATIONAL UNION OF OPERATING ENGINEERS|Q|B|M|1673996.58|593831.71|1063822.1|0|0|0|0|1695862.62|0|199.94|0|0|0|3291540.14|3269674.1|0|0|1445950|0|0|0|09/30/2019
C00030676|UNITED STATES STEEL CORPORATION POLITICAL ACTION COMMITTEE|Q|U|M|130505.21|0|130505.21|0|0|0|0|71583.34|0|833.34|0|0|0|161098.87|220020.74|0|0|36500|0|0|0|09/30/2019
C00030718|NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE|Q|B|M|5666994.42|1187085|4331814.17|0|0|0|0|4211982.09|313351.66|0|0|0|0|8205291.39|9660303.72|0|0|2008619.49|1296905|0|0|09/30/2019
C00030734|DISTILLED SPIRITS COUNCIL OF THE UNITED STATES INC POLITICAL ACTION COMMITTEE|Q|B|Q|18263|0|10763|7500|0|0|0|13825.56|0|0|0|0|0|31898.5|36335.94|0|0|13825.56|0|0|0|09/30/2019
C00030809|NATIONAL COMMUNITY PHARMACISTS ASSOCIATION - PAC|Q|B|M|335895.99|0|318395.99|15000|0|0|0|322057.72|0|950|0|0|0|93949.75|107788.02|0|0|306000|0|0|0|09/30/2019
C00031054|MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE|Y|U|M|2231583.67|679396.1|583384.63|108050|0|0|0|2172474.02|0|32627|10000|0|0|18938.1|77619.65|149169.44|675293.5|0|0|8750|1109482.23|09/30/2019
C00031088|WASHINGTON STATE REPUBLICAN PARTY|Y|U|M|1399494.07|158432.6|832252.1|4000|0|0|0|933873.1|615|5648.22|0|0|0|9603.32|475224.29|3196.54|400100|0|0|0|398056.93|09/30/2019
C00032334|NEBRASKA REPUBLICAN PARTY|Y|U|M|332431.71|0|145490.67|52500|0|0|0|314666.4|0|20|0|0|0|46135.08|63900.39|22178.9|134441.04|0|0|33854.21|145842.98|09/30/2019
C00032607|SYNOVUS FINANCIAL CORP. FUND FOR EFFECTIVE LEADERSHIP|Q|U|M|179998.88|155707.06|24291.82|0|0|0|0|18525|0|0|0|0|0|117067.29|278541.17|0|0|12000|0|0|0|09/30/2019
C00032698|INDEPENDENT COMMUNITY BANKERS OF AMERICA POLITICAL ACTION COMMITTEE|Q|B|M|752448.98|35000|713448.98|3000|0|0|0|560105|0|2310|0|0|0|212447.12|404791.1|0|0|557500|0|0|0|09/30/2019
C00032797|NATIONAL GOOD GOVERNMENT FUND|Q|B|M|50004|0|50004|0|0|0|0|22414.38|0|0|0|0|0|48443.68|76033.3|0|0|19000|0|0|0|10/31/2019
C00032979|D.R.I.V.E. - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)|Q|U|M|5729406.12|0|5707933.92|0|0|0|0|3249688.86|98574.19|1519|0|0|0|933846.5|3413563.76|0|0|935243.81|44331.45|0|0|09/30/2019
C00032995|AMALGAMATED TRANSIT UNION - COPE|Q|B|M|493696.13|0|490596.02|0|0|0|0|361473.33|0|-385|0|0|0|245355.17|377577.97|0|0|189500|0|0|0|09/30/2019
C00033134|COLORADO REPUBLICAN COMMITTEE|Y|U|M|632215.59|186107.54|416541.67|9279.04|0|0|0|808648.65|0|0|0|0|0|460518.27|284085.21|0|0|0|0|0|0|09/30/2019
C00033423|HSBC NORTH AMERICA FEDERAL, STATE AND LOCAL POLITICAL ACTION COMMITTEE (HSBC COMBINED PAC)|Q|B|M|26545.97|0|26545.97|0|0|0|0|75306.8|0|492|0|0|0|328533.3|279772.47|0|0|61000|0|0|0|09/30/2019
C00033431|TENTH CONGRESSIONAL DISTRICT DEMOCRATIC COMMITTEE|Y|U|A|0|0|0|0|0|0|0|0|0|0|0|0|0|21004.6|21004.6|0|0|0|0|0|0|09/30/2019
C00033555|FLOWERS INDUSTRIES INC POLITICAL ACTION COMMITTEE|Q|U|M|52037.78|0|52025.04|0|0|0|0|35000|0|0|0|0|0|65126.12|82163.9|0|0|35000|0|0|0|09/30/2019
C00033589|CORNING INCORPORATED EMPLOYEES POLITICAL ACTION COMMITTEE (COREPAC)|Q|B|M|219660.72|0|219660.72|0|0|0|0|192500|0|0|0|0|0|395233.08|422393.8|0|0|191500|0|0|0|09/30/2019
