CAND_ID|CAND_NAME|CAND_ICI|PTY_CD|CAND_PTY_AFFILIATION|TTL_RECEIPTS|TRANS_FROM_AUTH|TTL_DISB|TRANS_TO_AUTH|COH_BOP|COH_COP|CAND_CONTRIB|CAND_LOANS|OTHER_LOANS|CAND_LOAN_REPAY|OTHER_LOAN_REPAY|DEBTS_OWED_BY|TTL_INDIV_CONTRIB|CAND_OFFICE_ST|CAND_OFFICE_DISTRICT|SPEC_ELECTION|PRIM_ELECTION|RUN_ELECTION|GEN_ELECTION|GEN_ELECTION_PRECENT|OTHER_POL_CMTE_CONTRIB|POL_PTY_CONTRIB|CVG_END_DT|INDIV_REFUNDS|CMTE_REFUNDS
H0CA10271|ELLIOTT, BOB|C|2|REP|260987.3|0|61849.27|0|0|199138.03|500|5000|0|0|0|9758.63|244030.3|CA|10||||||2000|0|09/30/2019|250|0
H0CA19173|DENHAM, JEFF|C|2|REP|44138.97|5900.85|24988.16|940.7|306567.07|325717.88|0|0|0|0|0|0|2600|CA|10||||||0|0|09/30/2019|100|1000
H8CA10209|HOWZE, TED D II|C|2|REP|584911.71|0|192377.33|0|309570.65|702105.03|0|325000|0|0|0|594300|252520.53|CA|10||||||500|0|09/30/2019|1736.14|0
H0CA10073|DESAULNIER, MARK|I|1|DEM|225188.06|0|110620.69|0|311530.46|426097.83|0|0|0|0|0|0|79161|CA|11||||||145527|0|09/30/2019|0|0
H8CA11090|LYTTON, ALVA|C|1|DEM|0|0|0|0|2667.06|2667.06|0|0|0|0|0|4820.77|0|CA|11||||||0|0|09/30/2019|0|0
H0CA11303|GOEHRING, BRAD|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|1450|0|CA|11||||||0|0|06/30/2019|0|0
H0CA12111|BACELAR, AGATHA|C|1|DEM|54175.28|0|40562.63|0|0|13612.65|5|8605|72.9|0|0|24677.9|45492.38|CA|12||||||0|0|09/30/2019|0|0
H0CA12129|GALLAGHER, TOM|C|1|DEM|12574|0|5958.2|0|0|6615.8|0|0|0|0|0|0|12574|CA|12||||||0|0|09/30/2019|200|0
H8CA05035|PELOSI, NANCY|I|1|DEM|3743305.89|1170900|2979056.64|0|1004817.82|1769067.07|0|0|0|0|0|0|1802272.73|CA|12||||||764391.13|80.95|09/30/2019|20071.37|0
H8CA12239|JAFFE, STEPHEN R|C|1|DEM|287|0|260.48|0|137.7|164.22|0|0|0|0|0|33843.27|0|CA|12||||||287|0|03/31/2019|0|0
H8CA12262|BUTTAR, SHAHID|C|1|DEM|230027.9|0|155729.45|0|8.07|74306.52|1002|2805|0|1500|0|6607.09|225867.92|CA|12||||||129|0|09/30/2019|1428|0
H0CA08069|DENNIS, JOHN MR.|C|2|REP|145097.31|0|119275.54|0|0|25821.77|0|0|0|0|0|2000|136497.31|CA|12||||||100|0|09/30/2019|75|0
H0CA12137|LORRAINE, DEANNA|C|2|REP|14128.96|0|5939.63|0|0|8189.33|0|0|0|0|0|0|14128.96|CA|12||||||0|0|09/30/2019|0|0
H8CA09060|LEE, BARBARA|I|1|DEM|690767.15|0|697013.99|0|132303.44|126056.6|0|0|0|0|0|4401.75|477967.47|CA|13||||||206850|0|09/30/2019|3000|0
H0CA13127|PITERMAN, KONSTANTINE NIKKA-SHER|C|2|REP|4438.6|0|3202|0|0|1141.4|0|3262|0|40|0|3453|1184.2|CA|13||||||0|0|10/15/2019|0|0
H8CA12171|SPEIER, JACKIE|I|1|DEM|402017.16|0|306839.22|0|1756436.46|1851614.4|0|0|0|0|0|3867.43|331571.11|CA|14||||||66800|0|09/30/2019|0|0
H0CA15171|SIMITIAN, S JOSEPH||1|DEM|2517.45|0|2868.02|0|444494.79|444144.22|0|0|0|0|0|0|1000|CA|15||||||0|0|09/30/2019|0|0
H0CA15213|WAHAB, AISHA|O|1|DEM|66745.5|0|25053.36|0|0|41692.14|0|0|0|0|0|0|66745.5|CA|15||||||0|0|09/30/2019|0|0
H0CA15221|WIECKOWSKI, ROBERT|O|1|DEM|14175|0|14175|0|0|0|0|0|0|0|0|0|14175|CA|15||||||0|0|09/04/2019|2800|0
H0CA15254|INTAL, AUSTIN|O|1|DEM|1120.44|0|1072.42|0|0|48.02|1072.42|0|0|0|0|0|48.02|CA|15||||||0|0|09/30/2019|0|0
H2CA15094|SWALWELL, ERIC MICHAEL|I|1|DEM|1343892.99|20000|2640553.06|1700000|1672993.9|376333.83|0|0|0|0|0|0|1064738.97|CA|15||||||237150|0|09/30/2019|18191|2000
H0CA16112|WILLIAMS, KIM|C|1|DEM|28869.13|0|27239.46|0|0|1629.67|0|0|0|0|0|750|28369.13|CA|16||||||500|0|09/30/2019|0|0
H0CA16138|SORIA, ESMERALDA|C|1|DEM|153085.36|0|20252.64|0|0|132832.72|0|0|0|0|0|15416.21|134085.36|CA|16||||||19000|0|09/30/2019|0|0
H0CA16120|COOKINGHAM, KEVIN|C|2|REP|25586|0|12839.11|0|0|12746.89|0|1000|0|0|0|2431.61|24586|CA|16||||||0|0|09/30/2019|0|0
H2CA16100|TACHERRA, JOHNNY|C|2|REP|0|0|45.94|0|45.94|0|0|0|0|45.94|0|58772.54|0|CA|16||||||0|0|09/30/2019|0|0
H8CA16065|HENG, ELIZABETH|C|3|UNK|24725.56|0|31110|0|6384.44|0|6859.76|0|0|0|0|0|500|CA|16||||||0|0|09/30/2019|0|0
H0CA15148|HONDA, MIKE|I|1|DEM|0|0|11447.89|0|22358.15|10910.26|0|0|0|0|0|105815.19|0|CA|17||||||0|0|09/30/2019|0|0
H4CA12055|KHANNA, ROHIT|I|1|DEM|1608438.95|0|824311.03|0|878603.52|1662731.44|0|0|0|0|0|89348.3|1602728.26|CA|17||||||0|0|09/30/2019|32561.75|0
H0CA18068|KUMAR, RISHI|C|1|DEM|221488|0|122166.39|0|0|99321.61|0|0|0|0|0|0|221488|CA|18||||||0|0|09/30/2019|0|0
H8CA12098|ESHOO, ANNA G|I|1|DEM|857166.32|0|424059.04|0|497047.57|930154.85|0|0|0|0|0|2823.6|433008|CA|18||||||424040|0|09/30/2019|2801|0
H0CA19207|TORRES, IVAN|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|19||||||0|0|09/30/2019|0|0
H4CA16049|LOFGREN, ZOE|I|1|DEM|893275.68|265361.76|633587.29|1050|1136681.8|1396370.19|0|0|0|0|0|0|310267|CA|19||||||261100|0|09/30/2019|4025|5000
H0CA39114|CRUZ-LARA, IGNACIO ISRAEL|C|2|REP|100|0|4.12|0|0|95.88|0|0|0|0|0|0|100|CA|19||||||0|0|09/30/2019|0|0
H8CA19051|AGUILERA, JUSTIN|C|2|REP|0|0|3824.94|0|3870.7|45.76|0|0|0|0|0|0|0|CA|19||||||0|0|09/30/2019|0|0
H4CA20082|COSTA, JIM MR.|I|1|DEM|715176.17|0|249533.94|0|109890.31|575532.54|0|0|0|0|0|12789.84|283020|CA|20||||||428609.6|0|09/30/2019|650|500
H6CA20152|PANETTA, JIMMY|I|1|DEM|750211.22|0|434606.39|0|758133.68|1073738.51|0|0|0|0|0|0|236683.97|CA|20||||||513527.25|0|09/30/2019|0|0
H6CA21176|HAZE, ERNEST STEVEN|C|1|DEM|0|0|135|0|5819.65|5684.65|0|0|0|0|0|154460|0|CA|20||||||0|0|09/30/2019|0|0
H6CA21218|HUERTA, EMILIO J. MR.|C|1|DEM|39.69|0|11829.12|0|56683.56|44894.13|0|0|0|0|0|0|3.92|CA|21||||||0|0|09/30/2019|0|0
H8CA10167|COX, TERRANCE JOHN (TJ)|I|1|DEM|1154782.17|63519.29|563921.66|0|54791.11|645651.62|0|0|0|180000|0|70550.92|654922.35|CA|21||||||386451|1745|09/30/2019|1790.83|1000
H2CA20094|VALADAO, DAVID|C|2|REP|549592.64|11295.53|88950.81|30|78918.09|539559.92|0|0|0|0|0|0|426782.5|CA|21||||||107300|0|09/30/2019|625|0
H0CA22094|REZVANI SARABI, AMIR DARYOUSH|C|1|DEM|76886|0|41344.49|0|0|35541.51|5330.56|6000|0|0|0|6000|65555.44|CA|22||||||0|0|09/30/2019|0|0
H0CA22102|ARBALLO, PHIL|C|1|DEM|382301.25|0|146403.62|0|0|235897.63|0|0|0|0|0|0|378301.25|CA|22||||||4000|0|09/30/2019|1539.5|0
H2CA22140|LEE, OTTO|C|1|DEM|0|0|0|0|25297|25297|0|0|0|0|0|25297|0|CA|22||||||0|0|09/30/2019|0|0
H8CA22139|JANZ, ANDREW|C|1|DEM|24364.17|145.78|46411.48|0|22047.31|0|0|0|0|0|0|0|0|CA|22||||||0|0|08/27/2019|5113.5|0
H8CA22147|FRANCO, RICARDO JOSE|C|1|DEM|2645.82|0|4761.53|0|2115.71|0|2590.82|0|0|0|0|21505.96|55|CA|22||||||0|0|09/30/2019|0|0
H8CA22154|BLIATOUT, BOBBY|C|1|DEM|204598.78|0|16170.72|0|0|188428.06|1850|100000|0|0|0|101133.47|102748.78|CA|22||||||0|0|09/30/2019|0|0
H8CA20059|NUNES, DEVIN G.|I|2|REP|5687240.86|194178.71|2962927|25000|4238627.49|6962941.35|0|0|0|0|0|0|4992501.95|CA|22||||||498011.17|0|09/30/2019|8739|0
H0CA22110|GARCIA, ERIC|C|3|NPA|30|0|0|0|0|30|30|0|0|0|0|0|0|CA|22||||||0|0|09/30/2019|0|0
H0CA23167|MANGONE, KIM|C|1|DEM|5872.42|0|4473.95|0|0|1398.47|101|1308.42|0|0|0|1308.42|4463|CA|23||||||0|0|09/30/2019|0|0
H8CA23103|MATTA, TATIANA|C|1|DEM|0|0|5616.65|0|9679.28|4062.63|0|0|0|0|0|0|0|CA|23||||||0|0|09/30/2019|0|0
H8CA23111|WILSON, KURTIS|C|1|DEM|0|0|200|0|200.96|.96|0|0|0|0|0|3212.73|0|CA|23||||||0|0|09/30/2019|0|0
H8CA23129|BARRO, MARY|C|1|DEM|1720.32|0|1540.08|0|70.57|250.81|1470.32|250|0|0|0|6249.67|0|CA|23||||||0|0|09/30/2019|0|0
H6CA22125|MCCARTHY, KEVIN|I|2|REP|5481555.74|3479388.4|3046874.61|1596.49|1287072.18|3721753.31|0|0|0|0|0|10000|1292698.27|CA|23||||||700800|0|09/30/2019|20015|0
H6CA24303|CARBAJAL, SALUD O.|I|1|DEM|983888.5|0|299948.7|0|734490.35|1418430.15|0|0|0|0|0|0|765115.01|CA|24||||||218105|0|09/30/2019|8100|0
H0CA24157|CALDWELL, JAMES ANDREW|C|2|REP|67303|0|7442.3|0|0|59860.7|0|0|0|0|0|0|67303|CA|24||||||0|0|09/30/2019|0|0
H4CA24142|FAREED, JUSTIN|C|2|REP|4300|0|7463.24|0|3847.18|683.94|4300|0|0|0|0|32283.38|0|CA|24||||||0|0|09/30/2019|700|0
H6CA21028|GALLEGLY, ELTON|C|2|REP|1458.3|0|11827.02|0|122269.26|111900.54|0|0|0|0|0|0|0|CA|24||||||0|0|09/30/2019|0|0
H6CA24279|TENENBAUM, MICHAEL|C|2|REP|0|0|0|0|4953.25|4953.25|0|0|0|0|0|64262.18|0|CA|24||||||0|0|09/30/2019|0|0
H8CA24150|WOODY, MICHAEL ERIN|C|2|REP|4650|0|7049.29|0|6017.97|3618.68|0|0|0|0|0|90500|4650|CA|24||||||0|0|09/30/2019|2700|0
H6CA25177|CAFORIO, BRYAN|C|1|DEM|0|0|0|0|75.76|75.76|0|0|0|0|0|0|0|CA|25||||||0|0|02/07/2019|0|0
H8CA25074|HILL, KATHERINE LAUREN|I|1|DEM|1951400.68|67145.41|470602.04|0|64582.21|1545380.85|0|0|0|0|0|0|1451805.54|CA|25||||||430551.07|80.95|09/30/2019|24729.23|2500
H8CA25082|PHOENIX, JESS|C|1|DEM|0|0|978.58|0|38.62|-939.96|0|0|0|0|0|0|0|CA|25||||||0|0|01/21/2019|0|0
H8CA25124|MASTERMAN-SMITH, MIKE|C|1|DEM|0|0|0|0|5028.95|5028.95|0|0|0|0|0|6356.5|0|CA|25||||||0|0|01/31/2019|0|0
H0CA25097|VALLADARES, SUZETTE MARTINEZ|C|2|REP|31521.08|0|30538.48|0|0|982.6|0|0|0|0|0|29078.01|31521.08|CA|25||||||0|0|09/30/2019|2800|0
H0CA25105|GARCIA, MICHAEL|C|2|REP|483113.48|0|161323.12|0|0|321790.36|786|125000|0|0|0|205064.96|348434.4|CA|25||||||8893.08|0|09/30/2019|2100|0
H0CA25113|UNDERWOOD JACOBS, ANGELA|C|2|REP|224624|0|36616.49|0|0|188007.51|0|80000|0|0|0|84095.74|140975|CA|25||||||3649|0|09/30/2019|0|0
H0CA25121|CRIPE, MARK|C|2|REP|21305|0|16674.72|0|0|4630.28|0|0|0|0|0|0|21305|CA|25||||||0|0|09/30/2019|0|0
H2CA25036|MCKEON, HOWARD P "BUCK"|C|2|REP|9200|0|44400|0|51438.03|16238.03|0|0|0|0|0|0|0|CA|25||||||0|0|09/30/2019|0|0
H2CA26109|STRICKLAND, ANTHONY A|O|2|REP|0|0|0|0|508.61|508.61|0|0|0|0|0|47950.58|0|CA|25||||||0|0|09/30/2019|0|0
H4CA25123|KNIGHT, STEVE|I|2|REP|6020.75|3480.82|24094.23|0|33463.83|15390.35|0|0|0|0|0|0|440|CA|25||||||0|0|09/30/2019|0|0
H2CA00120|BROWNLEY, JULIA|I|1|DEM|795002.37|0|531757.35|0|2451412.4|2714657.42|0|0|0|0|0|0|429400.33|CA|26||||||310900|70.52|09/30/2019|3634.5|1000
H0CA26145|KENNEDY, RONDA|C|2|REP|11974.54|0|8260.67|0|812.2|4526.07|0|10994.54|0|0|0|11094.54|980|CA|26||||||0|0|09/30/2019|0|0
H4CA26147|GORELL, JEFF|C|2|REP|0|0|6833.93|0|10986.86|4152.93|0|0|0|0|0|0|0|CA|26||||||0|0|09/30/2019|0|0
H8CA26122|BURUM, JEFFREY DAVID MAJ (RET)|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|26||||||0|0|01/15/2019|0|0
H0CA32101|CHU, JUDY|I|1|DEM|477643.24|0|325563.16|0|2524361.46|2676441.54|0|0|0|0|0|1961.08|266718.24|CA|27||||||210925|0|09/30/2019|2000|0
H8CA27112|WITT, BRYAN|C|1|DEM|0|0|2006|0|2219.18|210.18|0|0|0|0|0|28500|0|CA|27||||||0|0|09/30/2019|0|0
H0CA27127|NALBANDIAN, JOHNNY|C|2|REP|8912|0|8837.07|0|37.44|112.37|0|8800|0|0|0|20868.5|112|CA|27||||||0|0|09/30/2019|0|0
H0CA27085|SCHIFF, ADAM|I|1|DEM|4410347.97|632092.52|2330621.43|0|4714580.2|6794306.74|0|0|0|0|0|0|3538020.65|CA|28||||||181299|0|09/30/2019|32794.5|0
H0CA28174|PUDLO, G MAEBE A. GIRL|C|1|DEM|1680.12|0|496.89|0|0|1183.23|702.72|0|0|0|0|0|977.4|CA|28||||||0|0|09/30/2019|0|0
H0CA28158|HOLLIS, JON|C|2|REP|80514.61|0|61443.81|0|0|19070.8|200|550|0|0|0|550|79738.96|CA|28||||||0|0|09/30/2019|0|0
H0CA28182|EARLY, ERIC|C|2|REP|80787.23|0|19451.25|0|0|61335.98|0|38000|0|0|0|39150|42787.23|CA|28||||||0|0|09/30/2019|0|0
H8CA28185|NALBANDIAN, JOHNNY|C|2|REP|8912|0|8837.07|0|37.44|112.37|0|8800|0|0|0|20868.5|112|CA|28||||||0|0|09/30/2019|0|0
H0CA28141|BARBOSA, JENNIFER|C|3|IND|42926.93|0|8901.57|0|0|34025.36|0|0|0|0|0|17410.19|42502.85|CA|28||||||0|0|09/30/2019|200|0
H4CA28077|STOKES, STEVE|C|3|IND|51.88|0|153.32|0|135.39|33.95|0|0|0|0|0|0|51.88|CA|28||||||0|0|02/14/2019|0|0
H0CA00082|PORTANTINO, ANTHONY|C|1|DEM|3427.88|0|550|0|170727.11|173604.99|0|0|0|0|0|0|0|CA|29||||||0|0|09/30/2019|0|0
H2CA28113|CARDENAS, TONY|I|1|DEM|412164.92|0|338663.56|0|323679.71|397181.07|0|0|0|0|0|0|153664.92|CA|29||||||258500|0|09/30/2019|1548|0
H2CA28097|HERNANDEZ, DAVID RAYMOND|C|2|REP|0|0|0|0|1994|1994.22|0|0|0|0|0|12713.15|0|CA|29||||||0|0|09/30/2019|0|0
H4CA30123|RAB, AEJAZ (RAJI)|C|1|DEM|0|0|1725|0|5863.92|4138.92|0|0|0|0|0|127611.25|0|CA|30||||||0|0|09/30/2019|0|0
H6CA24113|SHERMAN, BRAD|I|1|DEM|391840|0|288201.83|0|2223073.07|2326711.24|0|0|0|0|0|3162.24|168085.1|CA|30||||||205750|0|09/30/2019|520|0
H4CA30081|KLEINMAN, PABLO|C|2|REP|0|0|7|0|7|0|0|0|0|0|0|66030.72|0|CA|30||||||0|0|09/30/2019|0|0
H0CA30154|COLLIN, SUSAN|C|3|IND|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|30||||||0|0|09/30/2019|0|0
H2CA31125|AGUILAR, PETE|I|1|DEM|992153.47|0|688758.67|0|1225280.64|1528675.44|0|0|0|0|0|0|523343.05|CA|31||||||429100|0|09/30/2019|9306.5|0
H4CA31055|REYES, ELOISE GOMEZ|O|1|DEM|0|0|0|0|1436.41|1436.41|0|0|0|0|0|119061.15|0|CA|31||||||0|0|09/30/2019|0|0
H6CA42099|BACA, JOE|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|31||||||0|0|06/30/2019|0|0
H4CA31071|CHABOT, PAUL R DR.|C|2|REP|2000|0|391.93|0|216.08|1824.15|0|0|0|0|0|72507.88|0|CA|31||||||0|0|09/30/2019|0|0
H6CA31134|FLYNN, SEAN|C|2|REP|68317.63|0|66627.44|0|1446.66|3136.85|68317.63|0|0|0|0|725882.32|0|CA|31||||||0|0|09/30/2019|0|0
H8CA41063|MILLER, GARY G|C|2|REP|646.34|0|4994.44|0|268428.24|264080.14|0|0|0|0|0|0|0|CA|31||||||0|0|09/30/2019|0|0
H0CA31087|SOLIS, HILDA|I|1|DEM|0|0|1295|0|146813.7|145518.7|0|0|0|0|0|0|0|CA|32||||||0|0|09/30/2019|0|0
H0CA32333|GONZALES, EMANUEL LAWRENCE MR|C|1|DEM|4671|0|4283.97|0|234.29|621.32|0|0|0|0|0|0|4671|CA|32||||||0|0|09/30/2019|0|0
H0CA32341|KASHIFALGHITA, MESHAL 'KASH'|C|1|DEM|15480.32|0|4450.35|0|0|11029.97|0|0|0|0|0|750|15480.32|CA|32||||||0|0|09/30/2019|0|0
H6CA32132|HERNANDEZ, ROGER|C|1|DEM|0|0|50|0|228.21|178.21|0|0|0|0|0|17000|0|CA|32||||||0|0|09/30/2019|0|0
H8CA32062|LUTZ, MARY ANN|C|1|DEM|270|0|1795.23|0|119751.7|118226.47|0|0|0|0|0|75000|270|CA|32||||||0|0|09/30/2019|0|0
H8CA32070|QUINTERO, ANDRE|C|1|DEM|1000|0|6742.24|0|95678.51|89936.27|0|0|0|0|0|0|1000|CA|32||||||0|0|09/30/2019|0|0
H8CA34068|NAPOLITANO, GRACE|I|1|DEM|221224.91|0|47122.28|0|305950.69|480053.32|0|0|0|0|0|0|45195.11|CA|32||||||170150|0|09/30/2019|0|0
H8CA32088|SCOTT, JOSHUA|C|2|REP|0|0|500|0|828.81|328.81|0|0|0|0|0|0|0|CA|32||||||0|0|09/30/2019|0|0
H4CA33119|LIEU, TED|I|1|DEM|734234.45|0|631553.98|0|1865000.99|1967681.46|0|0|0|0|0|44.8|517166.15|CA|33||||||201000|0|09/30/2019|460|0
H4CA33168|MILLER, MATTHEW LOUIS|O|1|DEM|0|0|2000|0|9624.18|7624.18|0|0|0|0|0|0|0|CA|33||||||0|0|09/30/2019|0|0
H6CA24048|WAXMAN, HENRY A|C|1|DEM|0|0|21519.1|0|125921.06|104401.96|0|0|0|0|0|0|0|CA|33||||||0|0|09/30/2019|0|0
H8CA33268|RODGERS, EMORY|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|33||||||0|0|08/14/2019|0|0
H0CA48156|BRADLEY, JAMES P.|C|2|REP|7392.98|0|1870.58|0|25|5547.4|1867.98|0|0|0|0|0|5525|CA|33||||||0|0|09/30/2019|0|0
H4CA33135|CARR, ELAN S.|O|2|REP|0|0|0|0|61.53|61.53|0|0|0|0|0|11284.82|0|CA|33||||||0|0|09/30/2019|0|0
H6CA33106|WRIGHT, KENNETH|C|2|REP|7250|0|11834.07|0|9163.82|4579.75|0|0|2000|0|8573.82|47176.18|4450|CA|33||||||0|0|09/30/2019|0|0
H0CA33208|FRICKE, BRANDON|C|3|NPA|23839.7|0|3126.61|0|0|20713.09|11324.7|0|0|0|0|6000|12515|CA|33||||||0|0|09/30/2019|0|0
H0CA34115|MOTIWALLA, FRANCES YASMEEN|C|1|DEM|48605.83|0|44135.9|0|0|4469.93|0|0|0|0|0|9924.07|48604.29|CA|34||||||0|0|09/30/2019|0|0
H0CA34131|KIM, DAVID YUNG HO|C|1|DEM|7694.8|0|2658.16|0|0|5036.64|0|0|0|0|0|0|7694.8|CA|34||||||0|0|09/30/2019|0|0
H2CA30143|BECERRA, XAVIER|I|1|DEM|17935.84|0|13099.6|0|1417059.6|1421895.84|0|0|0|0|0|94.4|0|CA|34||||||0|0|09/30/2019|0|0
H6CA34229|EDWARDS, ADRIENNE|O|1|DEM|0|0|0|0|18.2|18.2|0|0|0|0|0|4665|0|CA|34||||||0|0|09/30/2019|0|0
H8CA34134|CARMONA, ARTURO|O|1|DEM|0|0|0|0|1285.31|1285.31|0|0|0|0|0|45864.36|0|CA|34||||||0|0|09/30/2019|0|0
H8CA34142|HERNANDEZ, SARA|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|26586.61|0|CA|34||||||0|0|09/30/2019|0|0
H8CA34183|CABILDO, MARIA|O|1|DEM|0|0|2385|0|5019.29|2634.29|0|0|0|0|0|0|0|CA|34||||||0|0|09/30/2019|0|0
H8CA34191|MENDOZA, SANDRA|C|1|DEM|840.12|0|845.5|0|5.38|0|0|0|0|0|0|9050|640.12|CA|34||||||0|0|03/31/2019|0|0
H8CA34258|AHN, ROBERT LEE|O|1|DEM|0|0|0|0|66.05|66.05|0|0|0|0|0|533998.24|0|CA|34||||||0|0|06/30/2019|0|0
H8CA34266|GOMEZ, JIMMY|I|1|DEM|491002.9|0|131922.71|0|356665.18|715745.37|0|0|0|0|0|9407.63|145180.9|CA|34||||||345822|0|09/30/2019|1655|0
H0CA34123|PITTMAN, SHANNEL MS|C|3|GRE|1421.83|0|486.84|0|0|934.99|0|0|0|0|0|0|345.83|CA|34||||||1000|0|09/30/2019|0|0
H6CA34237|MEJIA, KENNETH|C|3|GRE|0|0|20331.91|0|25199.81|4867.9|0|0|0|0|0|276.98|0|CA|34||||||0|0|09/30/2019|0|0
H4CA35031|TORRES, NORMA|I|1|DEM|253509.93|0|133195.82|0|217525.06|337839.17|0|0|0|0|0|2053.53|101402.21|CA|35||||||151150|0|09/30/2019|500|0
H6CA31142|BACA, JOE|C|1|DEM|0|0|500|0|2466.85|11811.23|0|0|0|0|0|8015.79|0|CA|35||||||0|0|09/30/2019|0|0
H8CA35115|VALIENTE, CHRISTIAN|C|2|REP|34|0|80|0|-1124.77|-1170.77|0|0|0|0|0|2104|0|CA|35||||||0|0|10/17/2019|0|0
H2CA36439|RUIZ, RAUL DR|I|1|DEM|840236.12|0|464466.98|0|1645990.78|2021759.92|0|0|0|0|0|0|470703.56|CA|36||||||367950|0|09/30/2019|14293|0
H0CA36177|RUIZ, RAUL|C|2|REP|11404.19|0|1110.6|0|0|10293.59|0|2000|0|0|0|2690.41|9404.19|CA|36||||||0|0|09/30/2019|0|0
H8CA36162|BALL, DAN|C|2|REP|923.57|0|2875.47|0|1951.9|0|0|0|0|0|0|0|0|CA|36||||||0|0|07/15/2019|0|0
H8CA36170|PELZER, KIMBERLIN BROWN|C|2|REP|1953|0|4238.42|0|2285.42|0|0|0|0|0|0|0|0|CA|36||||||500|0|04/30/2019|0|0
H0CA33117|BASS, KAREN|I|1|DEM|914613.35|195753|375964.36|0|312339.37|850988.36|0|0|0|0|0|0|373660.35|CA|37||||||345200|0|09/30/2019|28|200
H0CA37167|WEBBER, ERROL MR.|C|2|REP|760|0|189.98|0|0|570.02|0|0|0|0|0|0|760|CA|37||||||0|0|09/30/2019|0|0
H8CA37293|BASSILIAN, RON|C|2|REP|0|0|0|0|239.58|239.58|0|0|0|0|0|3750|0|CA|37||||||0|0|01/30/2019|0|0
H2CA39078|SANCHEZ, LINDA|I|1|DEM|389289.68|0|280724.53|0|735140.15|843705.3|0|0|0|0|0|0|52647.78|CA|38||||||329821.16|0|09/30/2019|250|7000
H2CA39136|CHEN, JAY|C|1|DEM|0|0|990|0|74715.55|73725.55|0|0|0|0|0|0|0|CA|39||||||0|0|09/30/2019|0|0
H8CA39133|JANOWICZ, PHIL ANDREW DR.|O|1|DEM|177769.45|0|180801.91|0|3032.46|0|177816.95|0|0|180612.88|0|0|-47.5|CA|39||||||0|0|01/28/2019|0|0
H8CA39158|TRAN, MAI-KHANH|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|39||||||0|0|03/31/2019|0|0
H8CA39166|JAMMAL, SAMIR|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|39||||||0|0|03/31/2019|0|0
H8CA39174|CISNEROS, GILBERT|I|1|DEM|986524.01|85816.23|409777.58|0|81438.82|658185.25|0|0|0|0|0|500000|484624.09|CA|39||||||359009.01|2516.91|09/30/2019|4988.69|750
H8CA39182|THORBURN, ANDY|O|1|DEM|0|0|37.89|0|37.89|0|0|0|0|0|0|0|0|CA|39||||||0|0|06/30/2019|0|0
H8CA39299|LEE, HERBERT|O|1|DEM|0|0|800|0|6988.73|6188.73|0|0|0|0|0|249053.16|0|CA|39||||||0|0|09/30/2019|0|0
H2CA46123|CULLUM, JOHN J|O|2|REP|0|0|0|0|10.05|10.05|0|0|0|0|0|5361.57|0|CA|39||||||0|0|09/30/2019|0|0
H6CA39020|ROYCE, ED MR.|I|2|REP|26920.43|0|165802.56|0|2171353.43|2032471.3|0|0|0|0|0|0|0|CA|39||||||0|0|09/30/2019|0|0
H8CA39232|NELSON, SHAWN|O|2|REP|2700|0|11705.42|0|9005.42|0|0|0|0|0|0|0|2700|CA|39||||||0|0|06/30/2019|0|0
H8CA39240|KIM, YOUNG|C|2|REP|813145.74|3.97|180545.45|0|5334.14|637934.43|0|0|0|0|0|64637.78|736801.77|CA|39||||||75700|0|09/30/2019|2840|0
H0CA40120|FELIX, ANTHONY DR. JR.|C|1|DEM|3005|0|1403.55|0|0|1601.45|0|0|0|0|0|0|3005|CA|40||||||0|0|09/30/2019|0|0
H2CA33048|ROYBAL-ALLARD, LUCILLE|I|1|DEM|236485.23|0|162412.12|0|40131.14|114204.25|0|0|0|0|0|0|88669|CA|40||||||146200|0|09/30/2019|0|0
H8CA40206|CORTES BARRAGAN, RODOLFO|C|3|GRE|2490.07|0|476.93|0|112.08|2125.22|0|0|0|0|0|0|1490.07|CA|40||||||1000|0|09/30/2019|0|0
H0CA40104|RIVERA, JUAN LUIS|C|3|LIB|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|40||||||0|0|03/31/2019|0|0
H0CA49113|WILLIAMS, GRACE I DR|C|1|DEM|20308.52|0|19033.93|0|260.02|1534.61|0|4000|0|0|0|5087.37|15308.52|CA|41||||||1000|0|09/30/2019|0|0
H2CA43245|TAKANO, MARK|I|1|DEM|486473.96|824.18|277097.44|0|93002.94|302379.46|0|0|0|0|0|0|348187.81|CA|41||||||136750|0|09/30/2019|8532.16|0
H6CA41182|SHEPHERD, DOUG|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|176333.77|0|CA|41||||||0|0|09/30/2019|0|0
